"11112";"Perda em favor da Fazenda Pública"
"11113";"Reparação do Dano"
"11127";"Deserção"
"11135";"Abandono de posto"
"11136";"Descumprimento de missão"
"11138";"Embriaguez em serviço"
"11139";"Omissão de eficiência da força"
"11140";"Omissão de providências para evitar danos"
"11143";"Retenção indevida"
"11155";"Chantagem"
"11156";"Extorsão "
"11157";"Extorsão indireta"
"11159";"Latrocínio"
"11160";"Roubo"
"11161";"Roubo qualificado"
"11162";"Receptação"
"11163";"Furto "
"11165";"Furto qualificado"
"11166";"Abuso de pessoa"
"11167";"Estelionato"
"11169";"Dano em aparelhos e instalações "
"11171";"Dano material ou aparelhamento de guerra"
"11172";"Dano qualificado"
"11173";"Dano simples"
"11174";"Desaparecimento,consunção ou extravio"
"11177";"Apropriação indébita"
"11184";"Embriaguez ao volante"
"11192";"Perigo resultante de violação de regra de trânsito"
"11207";"Tráfico, posse ou uso de entorpecente ou substância de efeito similar"
"11231";"Ato obsceno"
"11233";"Abandono de pessoa"
"11234";"Abandono de pessoa seguida de morte ou lesão grave"
"11235";"Maus tratos"
"11237";"Lesão grave"
"11238";"Lesão leve"
"11239";"Lesão levíssima"
"11240";"Lesão privilegiada"
"11241";"Lesão seguida de morte"
"11243";"Homicídio"
"11244";"Homicidio qualificado"
"11245";"Homicido privilegiado"
"11249";"Atentado violento ao pudor"
"11250";"Corrupção de menores"
"11251";"Estupro"
"11253";"Ameaça"
"11254";"Constragimento ilegal"
"11257";"Sequestro ou cárcere privado"
"11259";"Violação de domicílio"
"11262";"Calúnia"
"11263";"Difamação"
"11264";"Injúria"
"11265";"Injuria real"
"11275";"Violência contra militar de serviço"
"11276";"Violência contra superior"
"11277";"Abuso de requisição militar"
"11279";"Conservação ilegal de comando"
"11282";"Ordem arbitrária de invasão"
"11283";"Rigor excessivo"
"11286";"Violência contra inferior"
"11287";"Resistência mediante ameaça ou violência"
"11289";"Motim"
"11294";"Publicação ou crítica indevida"
"11295";"Recusa a obediência"
"11299";"Evasão de preso ou internado"
"11300";"Fuga de preso ou internado"
"11301";"Aliciação para motim ou revolta"
"11303";"Incitamento"
"11304";"Despojamento desprezível"
"11305";"Desrespeito a comandante, oficial-general ou oficial de serviço"
"11306";"Desrespeito a símbolo nacional"
"11307";"Desrespeito a superior "
"11315";"Peculato"
"11317";"Peculato-furto"
"11321";"Falsidade ideológica"
"11322";"Falsificação de documento"
"11324";"Uso de documento falso"
"11326";"Desacato a assemelhado ou funcionário"
"11327";"Desacato a militar"
"11328";"Desacato a superior"
"11329";"Desobediência"
"11330";"Ingresso clandestino"
"11336";"Abandono de cargo"
"11337";"Abuso de confiança ou boa fé"
"11338";"Aplicação ilegal de verba ou dinheiro"
"11339";"Condescendência criminosa"
"11341";"Extravio, sonegação ou inutilização de livro ou documento"
"11342";"Inobservancia de lei, regulamento ou instrução"
"11346";"Prevaricação"
"11348";"Violação de sigilo funcional"
"11349";"Violação do dever funcional com o fim de lucro"
"11351";"Violência arbitrária"
"11352";"Corrupção ativa"
"11353";"Corrupção passiva"
"11357";"Excesso de exação"
"11358";"Auto-acusação falsa"
"11362";"Denunciação caluniosa"
"11363";"Desacato"
"11364";"Desobediência a decisão judicial"
"11365";"Desobediência a decisão sobre perda ou suspensão de atividade ou direito"
"11367";"Falso testemunho ou falsa perícia"
"11368";"Favorecimento pessoal"
"11370";"Inutilização,sonegação ou descaminho de material probante"
"11386";"Advertência"
"11387";"Internação com atividades externas"
"11388";"Internação sem atividades externas"
"11389";"Liberdade assistida"
"11390";"Obrigação de reparar o dano"
"11391";"Prestação de serviços à comunidade"
"11392";"Semiliberdade"
"11410";"Crimes contra portadores de deficiência"
"11412";"Conflito fundiário coletivo rural"
"11413";"Conflito fundiário coletivo urbano"
"11414";"Crime/contravenção decorrente de conflito fundiário coletivo"
"11416";"Violação sexual mediante fraude"
"11417";"Estupro de vulnerável"
"11418";"Satisfação de lascívia mediante presença de criança ou adolescente "
"11419";"Favorecimento da prostituição ou outra forma de exploração sexual de vulnerável "
"11420";"Favorecimento da prostituição ou outra forma de exploração sexual"
"11422";"Tráfico interno de pessoa para fim de exploração sexual"
"11456";"Estupro de Vulnerável"
"11457";"Favorecimento de Prostituição ou Outra Forma de Exploração Sexual "
"11458";"Favorecimento de Prostituição ou Outra Forma de Exploração Sexual de Vulnerável"
"11459";"Satisfação de Lascívia Mediante Presença de Criança ou Adolescente"
"11461";"Violação Sexual Mediante Fraude"
"11779";"Contra o Ordenamento Urbano e o Patrimônio Cultural"
"11780";"Crimes contra o Ordenamento Urbano e o Patrimônio Cultural"
"11782";"Intimação"
"11783";"Citação"
"11784";"Oitiva"
"11785";"Diligências"
"11786";"Atos executórios"
"11797";"Entrada de aparelho telefônico de comunicação móvel em estabelecimento prisional"
"11804";"Programas de Arrendamento Residencial PAR"
"11805";"Tabela Price"
"11806";"Empréstimo consignado"
"11807";"Tarifas"
"11808";"Capitalização e Previdência Privada"
"11810";"Dever de Informação"
"11811";"Práticas Abusivas"
"11812";"Oferta e Publicidade"
"11815";"Transporte Rodoviário"
"11816";"Infrações administrativas"
"11821";"Conselhos tutelares"
"11822";"Mineração"
"11823";"Reserva legal"
"11825";"Poluição"
"11828";"Área de Preservação Permanente"
"11831";"Controle Externo da Atividade Policial"
"11832";"Conselho do Idoso"
"11835";"Conselho de Direitos da Criança e Adolescente"
"11836";"Parcelamento do Solo"
"11839";"Posturas Municipais"
"11840";"Segurança em Edificações"
"11842";"Pessoa Idosa"
"11843";"Pessoas com deficiência"
"11846";"Moradia"
"11847";"Assistência Social"
"11848";"Alimentação"
"11851";"Terceirização do SUS"
"11852";"Financiamento do SUS"
"11853";"Vigilância Sanitária e Epidemiológica"
"11855";"Controle Social e Conselhos de Saúde"
"11856";"Hospitais e Outras Unidades de Saúde"
"11857";"Doação e Transplante de Órgãos; Tecidos e Partes do Corpo Humano"
"11858";"Recebimento de bolsa de estudos"
"11860";"Produto Impróprio"
"11861";"Combustíveis e derivados"
"11862";"Saneamento"
"11863";"Responsabilidade Fiscal"
"11864";"Irregularidade no atendimento"
"11865";"Vendas casadas"
"11867";"Produto Impróprio"
"11870";"Utilização de bens públicos"
"11884";"Fornecimento de Medicamentos"
"11885";"Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI)"
"11895";"Crimes Previstos no Estatuto do Torcedor"
"11944";"Alteração do teto máximo para o valor do benefício previdenciário do RGPS (EC 20 e 41)"
"11945";"Revisão do valor do benefício no primeiro reajuste após a concessão (Art. 21, § 3º, da Lei 8.880/1994)"
"11946";"Deficiente"
"11958";"Difusão culposa de doença ou praga"
"11959";"Receptação culposa"
"11961";"Incêndio culposo"
"11963";"Explosão culposa"
"11966";"Uso culposo de gás tóxico ou asfixiante"
"11967";"Inundação culposa"
"11974";"Cláusulas Abusivas"
"11977";"Alienação Parental"
"11979";"Violência Doméstica Contra a Mulher"
"11982";"Separação de Corpos"
"11993";"Internação Compulsória"
"11994";"Internação Voluntária"
"11995";"Internação Involuntária"
"12002";"Acolhimento Institucional"
"12003";"Inclusão em Programa de Acolhimento Familiar"
"12004";"Colocação em Família Substituta"
"12005";"Outras medidas de proteçãoa"
"100000";"Ensino Noturno"
"100001";"Frequencia a Cursos"
"100002";"Autorizações Diversas"
"100003";"Execução de Internação Provisória"
"100004";"Execução de Internação Estrita"
"100005";"Execução de Semiliberdade"
"100006";"Execução de Liberdade Assistida"
"100007";"Execução de Prestação de Serviços à Comunidade"
"100008";"Execução de Advertência"
"100009";"Execução de Reparação do Dano"
"100010";"Desligamento Intitucional"
"100011";"Unificação de Execução de MSE"
"100012";"Transferencia de Adolescente Interno"
"100013";"Encaminhamento Aos Pais"
"100014";"Orientação, Apoio e Acompanhamento Temporário"
"100015";"Matricula e Frequencia Escolar"
"100016";"Tratamento Psicológico/Psiquiatrico"
"100017";"Tratamento a Alcoolatras e Toxicomanos"
"100018";"Inclusão em Programa de Auxilio a Familia"
"100019";"Evasão Escolar Institucional"
"100023";"Encaminhamento a Programa de Proteção a Familia"
"100024";"Encaminhar o Filho a Tratamento Especializado"
"100026";"Obrigação de Matricular o Filho"
"100027";"Revestido de Violenta ou Grave Ameaça"
"100028";"Reiteração Infracional"
"100029";"Guarda Definitiva"
"100030";"Guarda Excepcional"
"100032";"Carta de fiscalização (Art. 89 da Lei 9.099/95)"
"100033";"Alimentos"
"100034";"Fraudes em Certames de Interesse Público"
"100035";"Lei de Arbitragem"
"100036";"Alimentos Gravídicos"
"100037";"Repetição de indébito"
"100038";"Repetição de indébito"
"100039";"Revogação de Liberdade Provisória"
